order_at,purchase_url,customer_num,product_code,paid_price
2024-09-02,shop_6f8z4,mi5xpwb7vd,product_A,2000
2024-09-09,list_8vcrh,uykn2g227q,product_B,5000
2024-09-18,rp_outb_tq75s,6thm5173rd,set_AB,6000
2024-09-14,tik_bwdzk,wlj4luayss,set_CD,8000
2024-09-21,rp_mg_6wi4z,p4xs1kat64,set_CD,8000
2024-09-12,ad_hiip1,efsiqlp2yp,set_AC,7000
2024-09-11,shop_7zfd4,63vmvk004c,product_D,4000
2024-09-17,ad_6hz0u,9arhhz1eti,product_A,2000
2024-09-14,rp_outb_u9jwm,4l6zi1f405,product_C,3000
2024-09-10,list_3it0s,1kfdzw6lq8,product_B,5000
2024-09-11,list_hqo28,1h39nkdbne,product_D,4000
2024-09-01,list_b52z3,x3r6pts1w2,set_AB,6000
2024-09-13,ad_140t6,1qsjyngewo,product_D,4000
2024-09-05,rp_mg_183mn,r5t98wglmb,product_D,4000
2024-09-22,list_v86c1,lbjq58ai10,product_B,5000
2024-09-10,ad_xlv5s,7zl50amxud,product_B,5000
2024-09-03,tik_nk4xr,koa5njxmzt,set_CD,8000
2024-09-27,ad_a5rqq,amn88rka0i,product_C,3000
2024-09-13,list_mq18j,u9ayg2nd76,set_AB,6000
2024-09-11,ad_lfm4e,th3s21qw87,product_D,4000
2024-09-14,ad_q4pts,eaoo6ptfz5,product_C,3000
2024-09-26,ad_7zep3,neeot45pfp,set_AC,7000
2024-09-26,rp_mg_oyvud,ao9mcdqr11,set_CD,8000
2024-09-07,linead_j2q39,f9nzjudlf7,product_C,3000
2024-09-14,list_6lvgp,ysck0474br,set_CD,8000
2024-09-09,rp_mg_mkwg2,vsuewfkyot,set_AB,6000
2024-09-27,rp_mg_qdvnu,pxi98ooxha,product_A,2000
2024-09-28,tik_m0u6v,8vh8glbwau,product_D,4000
2024-09-01,shop_7ak9c,4lil54dd5a,set_CD,8000
2024-09-12,linead_xmr0u,s3d0h3gymr,product_C,3000
2024-09-19,rp_line_7jtaa,wkgoupsa7w,set_AC,7000
2024-09-07,linead_q2gws,pkosh4wvwz,product_A,2000
2024-09-11,shop_84inu,sioo6d8mr4,set_AC,7000
2024-09-15,rp_mg_8q917,3j3gvrv0je,set_AC,7000
2024-09-13,rp_line_2qf9g,5qgn0b6pte,set_CD,8000
2024-09-07,tik_zcmtd,d7sfybgz4g,set_AB,6000
2024-09-21,tik_in3vd,t1qg4a3b1u,product_A,2000
2024-09-20,ad_2o5rl,7ebln3juf6,product_C,3000
2024-09-08,rp_line_plds9,wy5904uztg,product_B,5000
2024-09-02,ad_u1zqz,mbi05iu1so,product_A,2000
2024-09-23,ad_43k8z,o5h7tajqoz,set_CD,8000
2024-09-02,ad_t5pzp,wyz9zrfxpl,set_CD,8000
2024-09-28,tik_g5ylo,f9mwgq329s,set_AB,6000
2024-09-15,linead_bwct4,skf9axyiyy,set_CD,8000
2024-09-26,tik_6q8dv,7i8q56sxo7,set_AC,7000
2024-09-28,list_gexuc,qiknmbmgui,product_B,5000
2024-09-17,linead_fapc7,r1fm93ixt7,set_AC,7000
2024-09-25,list_leco5,bvi654ri6d,set_CD,8000
2024-09-03,shop_rmvdc,f7bngxtqnh,product_C,3000
2024-09-01,rp_line_deyll,9arhhz1eti,set_AB,6000
2024-09-06,ad_hihcd,rw57mcnwjv,set_AB,6000
2024-09-22,rp_line_uln51,9q03tsszoq,set_AB,6000
2024-09-16,ad_cunjp,jew6qq9s78,product_D,4000
2024-09-28,tik_it9if,tlpdxjxdhg,product_D,4000
2024-09-12,shop_zr651,7r95w0up9f,product_B,5000
2024-09-06,list_7csjp,oyvikme4gd,product_A,2000
2024-09-09,ad_jy5pa,wg0ayw1jxa,product_C,3000
2024-09-06,rp_outb_7jifx,6h82t4qhxq,set_AB,6000
2024-09-08,ad_gqdud,a9sgjhdpyi,product_C,3000
2024-09-05,linead_nezfc,6yyr9gwyda,set_CD,8000
2024-09-12,list_spnfj,l8lfby4bma,set_AC,7000
2024-09-08,tik_6i0qx,0ebfm74tbe,product_D,4000
2024-09-19,linead_lhz2w,4t48xzywox,product_B,5000
2024-09-25,ad_r633b,igfr9m9cvj,product_B,5000
2024-09-08,shop_79lfn,ny9dyo786q,set_AB,6000
2024-09-17,linead_0717d,zupit9sdyz,product_A,2000
2024-09-14,linead_9kgnq,hbk2sstco5,set_CD,8000
2024-09-16,rp_outb_cd1pn,zg46s6xayp,set_CD,8000
2024-09-12,linead_frj81,doh8u8unpb,product_C,3000
2024-09-07,tik_wwa13,iehm7d7jap,set_AC,7000
2024-09-09,tik_zjv3i,0wme198adp,product_D,4000
2024-09-05,shop_sqb01,y2vmwk910l,product_B,5000
2024-09-09,linead_uvaej,kygjkf0jm9,set_AB,6000
2024-09-08,rp_outb_gq6rt,dqeg708k2w,set_AB,6000
2024-09-03,shop_407nb,9utngtouml,set_AC,7000
2024-09-15,list_rqhm6,ohxl7t4nll,set_CD,8000
2024-09-23,ad_qs25m,a0ihguohby,set_CD,8000
2024-09-19,linead_eb13k,ymg642hrog,product_A,2000
2024-09-23,rp_outb_8buve,3go3n1v7rz,set_AB,6000
2024-09-06,rp_dm_08mxn,024htwysrk,set_CD,8000
2024-09-15,rp_line_yd9xg,lvw01fjkvw,product_A,2000
2024-09-19,list_bjyc0,yw0k12gxw4,product_C,3000
2024-09-04,list_n2qn5,8wutpncdb6,product_A,2000
2024-09-23,list_sxx3o,4s4pearvwl,product_A,2000
2024-09-19,ad_j8sr3,2ij5rnuz2p,product_D,4000
2024-09-17,tik_jinqt,7kg5ync8vc,set_AB,6000
2024-09-21,rp_line_jv1e1,itu1j92epv,product_D,4000
2024-09-28,tik_tnk96,j735crhj2h,product_D,4000
2024-09-08,rp_mg_8v9v2,sxf843m2ss,product_A,2000
2024-09-15,rp_outb_8ojgk,bz4tetouk4,set_AC,7000
2024-09-21,tik_gvy54,c87i19hz9s,set_AC,7000
2024-09-26,linead_cj6u2,dyoy6gwr62,set_AC,7000
2024-09-01,linead_c56tf,ifjnk79qju,set_AC,7000
2024-09-24,list_jo4na,1a9kjk399q,product_D,4000
2024-09-24,tik_s2bgx,akolmfx0ot,set_AB,6000
2024-09-05,shop_43zuj,i8tmjalnef,set_CD,8000
2024-09-22,list_70x10,tgj56xwgqh,product_A,2000
2024-09-10,ad_0m0s2,p5kcphfvqa,set_AB,6000
2024-09-21,linead_4o0yt,5u35zeyu12,product_B,5000
2024-09-08,ad_lqc7x,riqwhlzv6m,set_AC,7000
2024-09-07,ad_ugwg4,oqklw8ifb7,set_AC,7000
2024-09-21,shop_tu99n,4d0kf2tc28,set_CD,8000
2024-09-14,linead_wzrut,v6b05iofx9,product_D,4000
2024-09-19,rp_dm_kjfu9,6thm5173rd,product_C,3000
2024-09-26,ad_w5y2f,jkohew6q78,set_AC,7000
2024-09-08,rp_outb_0nyj2,417ywminyh,set_CD,8000
2024-09-28,rp_outb_48cou,mdbdkridi1,product_D,4000
2024-09-10,rp_dm_hxu3o,z8jpe18nzr,set_AB,6000
2024-09-21,rp_outb_egbso,ove4vvalnf,set_AC,7000
2024-09-25,rp_outb_4z3or,mhea3y4ue7,product_C,3000
2024-09-03,list_ck8io,u54ivw45ay,product_A,2000
2024-09-08,linead_wdsnv,zyh76pvjbm,set_AB,6000
2024-09-11,shop_fby63,fr0nuozx8u,product_D,4000
2024-09-13,list_wfpg5,dt56zt4cvo,set_AB,6000
2024-09-28,rp_line_jztgw,2ij5rnuz2p,set_AB,6000
2024-09-09,ad_iqxgp,ducserrv09,product_B,5000
2024-09-06,linead_lewho,novvc76y8e,product_A,2000
2024-09-26,tik_a7mnb,ohd6l9v3l3,product_B,5000
2024-09-24,shop_gtkie,k5xbp1xj5z,set_AB,6000
2024-09-14,shop_ockym,5kh0kmuu1y,set_AB,6000
2024-09-09,ad_cmhp7,pjic6b5npu,set_CD,8000
2024-09-25,tik_a9ur9,x0c7oy0vv8,set_AC,7000
2024-09-19,ad_u4gil,1sgkpjo86a,product_D,4000
2024-09-17,rp_line_c3g1x,a3cuqzcezj,product_A,2000
2024-09-12,ad_43y4u,k9w3083dpi,set_CD,8000
2024-09-15,rp_line_qefha,kh6cw8ecvx,product_D,4000
2024-09-19,rp_dm_qr41w,692hlkr332,product_B,5000
2024-09-28,ad_w9p1y,gli1skyb2h,product_D,4000
2024-09-14,shop_dzlda,9svqzcx8je,set_CD,8000
2024-09-27,rp_dm_3ldxw,diagzwjezy,set_AB,6000
2024-09-22,linead_bfymz,22bbvydei4,product_A,2000
2024-09-20,linead_5n0s7,rh5da9g7on,product_B,5000
2024-09-04,list_d6i4z,ftp1c0rzko,product_B,5000
2024-09-02,ad_qlukv,ssnaxz3pso,set_AC,7000
2024-09-04,rp_line_ksv05,k9c72u917t,product_B,5000
2024-09-19,shop_a0aqt,hvvrer2gk0,product_A,2000
2024-09-27,rp_line_lw465,eiymcdvbk3,product_C,3000
2024-09-28,rp_dm_8gwe4,sioo6d8mr4,set_AB,6000
2024-09-05,rp_mg_cy7it,5gt2oerete,product_A,2000
2024-09-16,rp_line_8f5dt,9utngtouml,product_A,2000
2024-09-14,shop_xave4,4eyn25d9q3,set_AB,6000
2024-09-13,rp_line_q1b46,i72alcavbx,product_D,4000
2024-09-22,rp_mg_l9066,1poc2r60nq,product_A,2000
2024-09-06,linead_en7oq,kbvigk6hwq,set_AB,6000
2024-09-23,tik_0xrc9,jn1i45rj7l,set_AB,6000
2024-09-18,rp_dm_dwzou,sttz3966t9,set_AB,6000
2024-09-12,rp_outb_see4v,5u35zeyu12,product_B,5000
2024-09-22,rp_line_12ane,qiknmbmgui,product_B,5000
2024-09-13,shop_8stse,7w546ol94y,product_B,5000
2024-09-26,linead_p4u4k,f1npl0mksd,product_D,4000
2024-09-09,rp_dm_w6t8u,qiknmbmgui,product_A,2000
2024-09-22,tik_99hb4,tou6rm03lc,product_C,3000
2024-09-28,linead_c63a1,3xl76we1pl,set_AB,6000
2024-09-09,ad_5xksu,a9p9gswo8s,product_A,2000
2024-09-10,list_i15if,t0sp0q4vf9,product_A,2000
2024-09-08,shop_2r0pk,onwtj2fz5r,product_A,2000
2024-09-19,rp_line_ei52y,qjylx079fh,set_AB,6000
2024-09-03,linead_8qt0y,pl0nv5qqwp,set_AB,6000
2024-09-11,ad_npxma,1pe24m7el3,set_CD,8000
2024-09-01,shop_tzfc9,sl4vqmylu4,set_CD,8000
2024-09-14,ad_xp6xf,bpe5ncacep,product_D,4000
2024-09-23,shop_oksob,mz47tm14f6,product_C,3000
2024-09-27,rp_dm_68tp4,eftkqrimuk,set_AC,7000
2024-09-09,list_ut6n1,1wwaj6kcc7,product_D,4000
2024-09-26,ad_omzdx,w85pq78g61,product_D,4000
2024-09-25,list_8hd6w,8q7cywjf83,product_C,3000
2024-09-19,tik_rwpmj,me5mb1gg0n,set_CD,8000
2024-09-19,ad_fh58h,5hgonkvokj,set_AB,6000
2024-09-26,rp_dm_hanv0,d7kabng2g4,product_A,2000
2024-09-10,ad_2usod,ass06ruhqn,set_CD,8000
2024-09-09,rp_dm_ua1tj,ifjnk79qju,product_A,2000
2024-09-13,ad_9zaqm,372p0dky82,product_B,5000
2024-09-06,list_cpjew,1hvnvkozzq,product_B,5000
2024-09-21,shop_18v68,752wd9xf1e,product_D,4000
2024-09-11,rp_outb_alpfp,7w546ol94y,product_C,3000
2024-09-14,ad_juhmz,wntfwqc2ix,product_D,4000
2024-09-19,shop_75mx9,cb8wlz3vy5,set_AB,6000
2024-09-12,ad_9ma2v,eweo3dlo0r,set_CD,8000
2024-09-05,shop_yllbw,fccy414x2f,product_A,2000
2024-09-15,ad_6avcu,jy6fe00e0v,set_CD,8000
2024-09-12,ad_99hb2,5j3nq6fjwo,product_D,4000
2024-09-07,ad_m4gbi,bfme3ymhz3,product_C,3000
2024-09-06,tik_aijwf,rwbfc8v3k0,product_D,4000
2024-09-01,rp_outb_4fucy,skdjsnifc3,product_D,4000
2024-09-02,rp_outb_5jxld,zyh76pvjbm,product_B,5000
2024-09-26,rp_line_9xbzv,me8icl8ls3,product_A,2000
2024-09-12,rp_dm_31bbc,ajzjos2p98,product_A,2000
2024-09-08,linead_xn36o,4mfmvo161q,set_AB,6000
2024-09-21,shop_1ceks,o10fzfk41e,set_AB,6000
2024-09-12,shop_4qbzu,2ao02ome0p,product_C,3000
2024-09-02,linead_g7q5p,xnqy4w9ux1,product_B,5000
2024-09-17,ad_yl8wx,86i26k5qx5,set_AB,6000
2024-09-17,ad_xvd1u,wlltyg4uav,set_CD,8000
2024-09-06,rp_outb_oc1jz,i9tbufrfje,set_AB,6000
2024-09-14,tik_dgz3o,wv20jgr30f,set_AC,7000
2024-09-02,rp_dm_6x963,4s4pearvwl,product_D,4000
2024-09-01,rp_line_plped,kuf7fgeyx4,product_C,3000
2024-09-11,tik_k2y0g,dpkzdz6gr5,product_D,4000
2024-09-11,rp_mg_pxghc,cb8wlz3vy5,product_D,4000
2024-09-20,tik_z73x9,jbv5sbbtu9,set_CD,8000
2024-09-25,tik_o26lt,5yxi55r8ah,product_B,5000
2024-09-09,linead_ijlzy,qfwr0nqhmx,product_B,5000
2024-09-26,list_eolqd,ck5039xidz,product_B,5000
2024-09-22,ad_zj3wt,aum4gwzok9,product_C,3000
2024-09-26,rp_mg_bresm,hes3oz6lm1,product_C,3000
2024-09-15,tik_014w1,8ynfu60ooo,set_CD,8000
2024-09-05,rp_line_gi1uj,hykbfggqzv,product_D,4000
2024-09-24,rp_outb_iyote,0azkoprdug,product_B,5000
2024-09-04,ad_0afe9,dll3nd3eeo,product_B,5000
2024-09-23,tik_v0rkj,xmnkb4u8s5,product_B,5000
2024-09-06,ad_k2ih4,zczo6fstsf,set_CD,8000
2024-09-24,rp_line_ixv92,jkohew6q78,product_D,4000
2024-09-28,list_cc7g6,5djxjx9zfm,set_CD,8000
2024-09-05,ad_38ly0,4p54j9yssd,product_C,3000
2024-09-03,linead_clcds,djq54obkqc,product_D,4000
2024-09-16,list_tgjc9,33tzhw15pa,set_AB,6000
2024-09-13,rp_outb_v9p6t,mbi05iu1so,set_CD,8000
2024-09-23,shop_6o1ur,kb3u82qfn5,product_A,2000
2024-09-17,rp_line_8xn1k,hykbfggqzv,set_AB,6000
2024-09-08,rp_mg_4lw20,h2dca27euy,product_D,4000
2024-09-23,rp_dm_vjnu6,1d6bon4lkv,product_A,2000
2024-09-10,list_5txgs,yu252wowfl,set_AC,7000
2024-09-10,linead_il23e,6xytbw53ns,set_AB,6000
2024-09-04,rp_line_rdb8b,mxjfofhpvt,product_A,2000
2024-09-04,rp_mg_8699t,1poc2r60nq,set_AB,6000
2024-09-14,list_tyvpj,fljd8pvzra,set_AB,6000
2024-09-03,shop_ofvol,ityncg7i1o,set_AC,7000
2024-09-01,tik_t9q10,kr4arux8ot,set_CD,8000
2024-09-01,ad_1xth7,h81zk10zfn,product_C,3000
2024-09-05,tik_96ft8,qexp5or6an,product_B,5000
2024-09-03,ad_z2i6c,il4z4pa7q5,set_AB,6000
2024-09-07,rp_outb_uiv0t,bzvr52gvo7,product_B,5000
2024-09-11,tik_wb504,dcp17x3g2f,product_D,4000
2024-09-05,ad_ggcse,obgnosfa4w,product_B,5000
2024-09-13,rp_dm_c5nb9,obgnosfa4w,product_D,4000
2024-09-09,linead_iozf5,it5gdp7is0,product_B,5000
2024-09-25,rp_line_hp25e,tlpdxjxdhg,set_AC,7000
2024-09-22,tik_yv6zl,4tlwr3xg5n,product_B,5000
2024-09-09,rp_line_6hcks,novvc76y8e,product_C,3000
2024-09-21,ad_q9rm3,ujrzno1fjv,product_C,3000
2024-09-05,shop_u15u4,7re2pnf801,product_D,4000
2024-09-16,list_bfdmc,i7tmfdg8jy,set_CD,8000
2024-09-28,linead_nxmm7,gsmu58h816,product_A,2000
2024-09-18,shop_obnkz,ugnpc3csm9,product_C,3000
2024-09-05,rp_outb_kgoqx,3go3n1v7rz,set_AB,6000
2024-09-27,rp_outb_izbgb,m9lqon3gt4,set_AB,6000
2024-09-06,ad_tdu47,qb2y1i8fs1,product_D,4000
2024-09-23,rp_mg_whbka,doh8u8unpb,set_AC,7000
2024-09-04,shop_0ftkf,77tvfmp8m4,set_CD,8000
2024-09-21,list_ey460,1wc6qtt2h3,set_AC,7000
2024-09-12,ad_bvb33,xocm6bjsaq,set_AB,6000
2024-09-19,ad_jjgr2,ltakd0u4pd,product_A,2000
2024-09-11,rp_line_r8l7b,1d6bon4lkv,set_CD,8000
2024-09-16,list_acn27,29pim0x7rl,product_B,5000
2024-09-12,shop_k89c5,eeky84qb4m,set_AC,7000
2024-09-27,rp_dm_16mdg,7re2pnf801,set_AB,6000
2024-09-18,tik_zzinv,sigx2evgty,product_C,3000
2024-09-28,tik_cgzio,qrp1lwineh,product_D,4000
2024-09-14,shop_wub1q,fg947c0lkr,product_B,5000
2024-09-24,linead_reztk,q1vmbknowy,product_D,4000
2024-09-12,ad_vhq23,ua8mss0tvh,set_AC,7000
2024-09-09,rp_dm_nwcbc,qiknmbmgui,product_D,4000
2024-09-05,shop_u5vro,er0fke1tt6,set_AC,7000
2024-09-24,list_c011w,eh24hmbq7n,product_D,4000
2024-09-10,shop_x4io1,hyxcs9vbhk,product_B,5000
2024-09-01,tik_fp9he,udd4m3495h,product_A,2000
2024-09-08,tik_jitld,6li125ssyl,product_B,5000
2024-09-05,shop_lt9mb,cdupw0wnf9,set_AC,7000
2024-09-17,rp_outb_1xifx,vkatt8wrfv,set_CD,8000
2024-09-08,list_oflwu,kiy0pugzar,product_D,4000
2024-09-05,rp_dm_jfhow,5gt2oerete,product_C,3000
2024-09-03,ad_qtkwg,3famf40o1u,set_CD,8000
2024-09-24,ad_lmn4h,q9ig4jgowy,set_AB,6000
2024-09-12,ad_ifky5,tkl0pnp37j,product_A,2000
2024-09-01,shop_e5sez,7ja3e4ztp5,set_AC,7000
2024-09-01,linead_g3urk,g5rum4h96f,product_D,4000
2024-09-08,list_1jz3t,ko74a5yri2,product_C,3000
2024-09-07,shop_90fem,foty2n4vbn,product_B,5000
2024-09-18,tik_qklwn,gceheb5dzc,set_AB,6000
2024-09-20,rp_dm_41brs,f54sbi9p0k,product_C,3000
2024-09-08,rp_dm_5pb5p,d7sfybgz4g,set_AC,7000
2024-09-21,shop_58l48,7y9i08phz0,set_AB,6000
2024-09-14,linead_n42w6,j2u4669kqh,set_AC,7000
2024-09-25,ad_0yrlb,375vamv0ni,product_B,5000
2024-09-28,shop_iz67c,3y7yeqjckz,set_CD,8000
2024-09-21,rp_line_97sp3,jy6fe00e0v,product_D,4000
2024-09-11,linead_l2q0l,cpoe7gh978,product_C,3000
2024-09-07,ad_ecwgt,ccp0hedpgx,product_C,3000
2024-09-28,shop_x48x0,1euvd5ni4a,set_CD,8000
2024-09-02,shop_dvsw4,ee5q7eympe,product_A,2000
2024-09-13,tik_044p8,t5o89lt0x0,set_CD,8000
2024-09-06,shop_47z4m,cy4snbcicr,product_B,5000
2024-09-28,linead_iblla,ez0b6o5nsp,product_D,4000
2024-09-20,linead_ogza4,lencoqjrd2,product_A,2000
2024-09-17,tik_rte8t,xrolozmd3e,product_B,5000
2024-09-11,shop_ztzd4,7k4lsw7k19,set_AB,6000
2024-09-24,ad_dh8l1,z67fxokel2,product_C,3000
2024-09-21,ad_lq6f3,piq0maxjf0,product_A,2000
2024-09-21,rp_dm_u2dg8,ym4bpmt7if,product_A,2000
2024-09-18,shop_0vkyi,4glqlmtjs7,set_AC,7000
2024-09-13,rp_line_d6vi8,692hlkr332,product_C,3000
2024-09-18,linead_glmu4,dzgqko3ni3,product_C,3000
2024-09-08,shop_zcifn,k7m0gtxn62,set_CD,8000
2024-09-03,rp_line_1db8o,gwb06vb62u,product_B,5000
2024-09-23,linead_60p5m,5yezosqplb,product_C,3000
2024-09-22,list_kgtmr,fb0pfgmok5,set_AB,6000
2024-09-01,rp_mg_jk0qs,4p54j9yssd,set_CD,8000
2024-09-10,ad_9wu6j,fy5gfi6six,product_C,3000
2024-09-05,list_yx13e,tb9be9tuly,product_B,5000
2024-09-26,rp_line_k4sc9,c87i19hz9s,product_A,2000
2024-09-17,tik_nwo5l,kkm4g2r1re,product_A,2000
2024-09-03,linead_gcsqi,o8t9tja1dv,set_CD,8000
2024-09-02,shop_ll8ie,ousudycys7,product_D,4000
2024-09-03,list_zqdyj,8it47wlwaf,set_AC,7000
2024-09-12,ad_yebpi,dcl3n7qgti,set_AC,7000
2024-09-26,tik_gf045,ir83baenog,set_AB,6000
2024-09-17,list_4uglv,toml85e5jl,product_C,3000
2024-09-05,linead_ts2mc,znxt6wxbwi,set_AB,6000
2024-09-24,rp_line_snajf,wq01wz1vua,product_C,3000
2024-09-09,rp_dm_xeyjx,8vh8glbwau,set_CD,8000
2024-09-18,tik_vo7oj,03jfmz2pew,product_B,5000
2024-09-01,tik_7zhy4,c4urg7yn8c,product_A,2000
2024-09-27,rp_dm_8qdpz,2s9u3hlrj8,product_D,4000
2024-09-16,linead_3mrhj,p35848ejv1,product_D,4000
2024-09-23,rp_mg_ri1dt,kkl2jmle9r,set_AB,6000
2024-09-08,linead_5iqxj,r8vcuuz9ey,product_A,2000
2024-09-18,rp_outb_0b8p8,ylna4mp47l,set_CD,8000
2024-09-08,rp_mg_69ahp,2h5nb6e6m9,set_AC,7000
2024-09-16,ad_00e20,g6utlrejz2,set_CD,8000
2024-09-07,tik_fnxf5,c0edsf60qc,product_A,2000
2024-09-20,rp_line_tswsq,o5h7tajqoz,set_AC,7000
2024-09-20,rp_dm_g5ysp,a11w3bnclj,product_A,2000
2024-09-09,list_yofp2,18dl0ldbh7,product_A,2000
2024-09-05,ad_bdozd,n6rltgrzcw,set_AC,7000
2024-09-22,linead_4d9jo,m1jpnlsfq0,set_AB,6000
2024-09-15,linead_udbdr,33tqhxbal4,product_B,5000
2024-09-08,tik_0ro5v,orqc64wfsn,product_D,4000
2024-09-18,linead_phcr0,jz5pr8u00e,set_AC,7000
2024-09-02,tik_hy8v6,ofza6ejnz9,set_AC,7000
2024-09-16,rp_line_b4ev2,hes3oz6lm1,set_AC,7000
2024-09-23,rp_line_090yz,j735crhj2h,set_AB,6000
2024-09-13,ad_dtbku,8k7pgz0ibn,set_CD,8000
2024-09-03,linead_4541g,xxzjp2mvql,product_A,2000
2024-09-17,linead_denpg,ej7apfa0ut,set_AC,7000
2024-09-10,ad_n2fd8,iyxmvbamhs,product_C,3000
2024-09-06,rp_dm_9hn7b,akolmfx0ot,product_C,3000
2024-09-16,rp_line_1663q,4pqqmvveqb,product_C,3000
2024-09-26,ad_q7lpp,alko7q9yl8,product_B,5000
2024-09-01,rp_line_ara98,2h5nb6e6m9,product_D,4000
2024-09-03,rp_line_sffeo,90o880n3mr,set_AC,7000
2024-09-09,ad_mzodd,okdztbp1lz,product_C,3000
2024-09-27,rp_mg_ajqas,mfh7f2gimx,product_C,3000
2024-09-26,list_ub8ua,xq2medm08s,set_AB,6000
2024-09-18,ad_q80mr,icg0ixja1g,product_B,5000
2024-09-02,shop_yeou9,ny44kwc0r5,product_B,5000
2024-09-19,list_uijvo,e8815ciebb,set_AB,6000
2024-09-23,ad_r6cm6,ah887ci356,product_C,3000
2024-09-12,rp_outb_13gjr,wkgoupsa7w,product_B,5000
2024-09-25,ad_g6dsh,3iuux1wzmw,set_AB,6000
2024-09-07,tik_57swf,tdzxt72tb8,product_A,2000
2024-09-07,list_dqvmz,7efrdg2uls,product_A,2000
2024-09-07,ad_vno5p,bqvxt9zm89,product_D,4000
2024-09-01,rp_line_rv6m1,k9w3083dpi,set_AB,6000
2024-09-24,shop_y417f,wz4vwop4qz,product_C,3000
2024-09-27,rp_mg_91br0,gceheb5dzc,product_B,5000
2024-09-23,linead_cge9w,0632pqna8i,product_D,4000
2024-09-28,rp_line_rlib0,kr4arux8ot,product_B,5000
2024-09-17,ad_ck3io,th6ua3xdme,product_B,5000
2024-09-04,shop_1i6p5,ckfm0kosva,set_AB,6000
2024-09-12,ad_hnf5x,gh49ydwp5e,set_CD,8000
2024-09-10,ad_cmn7y,wj2zruc4k9,set_CD,8000
2024-09-22,tik_j8w7g,blg0wyfvdl,product_A,2000
2024-09-19,shop_07c5z,wzxqvq22cx,product_B,5000
2024-09-18,tik_c7o1h,am797ej5e1,product_C,3000
2024-09-24,linead_u6k4i,6vfku9uk4s,product_D,4000
2024-09-01,rp_mg_jhdnv,okdztbp1lz,product_B,5000
2024-09-08,rp_dm_3z9vv,46h5livtcd,product_D,4000
2024-09-06,linead_fxps7,b0hgg0ynji,product_B,5000
2024-09-02,ad_bx6dr,d99zbt6xdl,product_D,4000
2024-09-17,ad_7h3q9,b39egotc7x,set_AC,7000
2024-09-13,rp_line_nc9b7,bhnt413fp8,product_B,5000
2024-09-17,linead_fl4fa,xlf7a3ojkz,set_AB,6000
2024-09-08,rp_mg_vxey2,372p0dky82,set_AC,7000
2024-09-24,ad_inqeh,4em0usucyd,product_B,5000
2024-09-13,linead_fhvyh,tiadelem8g,set_CD,8000
2024-09-23,rp_line_yohw4,n6rltgrzcw,set_AC,7000
2024-09-28,list_lkjxk,apnuv9dzwo,product_C,3000
2024-09-02,rp_line_g2qj3,ceyxab23w2,set_AB,6000
2024-09-03,rp_mg_ny955,bfme3ymhz3,product_B,5000
2024-09-11,linead_gn86x,rfctzxfmvl,set_AB,6000
2024-09-08,rp_mg_6lwrc,h81zk10zfn,product_C,3000
2024-09-06,shop_rltxe,x4oenkuea9,product_D,4000
2024-09-16,rp_line_vli3k,4lil54dd5a,product_D,4000
2024-09-01,rp_outb_2l2l5,c87i19hz9s,set_AB,6000
2024-09-13,ad_unjdt,dig5yu0vag,product_D,4000
2024-09-28,ad_tdjks,osch768ixa,set_AB,6000
2024-09-23,rp_line_h0x8d,cqtfygzs81,set_CD,8000
2024-09-21,rp_mg_rsj5w,wyz9zrfxpl,product_A,2000
2024-09-28,linead_liaf2,l98vrf4cva,set_CD,8000
2024-09-11,shop_h9aif,m4dwcbrfnk,set_AC,7000
2024-09-10,list_915ey,gct7d5pn4z,set_CD,8000
2024-09-12,ad_rtzd9,wpy52mtotk,product_D,4000
2024-09-08,ad_r7mhc,ij8uyh25gr,product_D,4000
2024-09-17,tik_hkdds,lnep96lqsu,set_AC,7000
2024-09-27,linead_2urmq,os2zyesg12,product_A,2000
2024-09-05,ad_ihvl4,xytfhaduzz,set_AC,7000
2024-09-14,linead_mf3tg,khrekpy3tc,product_D,4000
2024-09-25,linead_qy5vl,dntujdypti,set_CD,8000
2024-09-27,rp_dm_cf1t3,j911869til,product_C,3000
2024-09-19,rp_mg_llrjd,xdlt3nsicb,product_A,2000
2024-09-12,rp_mg_6wob1,ltakd0u4pd,set_CD,8000
2024-09-17,rp_outb_37iux,zqgtcvrgw0,product_B,5000
2024-09-22,tik_nvxhb,agt9q2vcom,product_C,3000
2024-09-26,list_6wr6i,gww3cdny8j,product_B,5000
2024-09-26,rp_line_4y86w,cqtfygzs81,product_B,5000
2024-09-24,ad_ux22q,nm7ued7yf6,product_C,3000
2024-09-14,rp_line_6zvh1,bemuegnm40,product_C,3000
2024-09-25,linead_a4av5,vvpod7mtjp,set_CD,8000
2024-09-28,shop_6nrpc,qkno7kjso8,product_C,3000
2024-09-06,shop_amdak,aca63rhvc0,product_B,5000
2024-09-04,shop_pkupg,q4v6hcvdka,set_AC,7000
2024-09-17,ad_vvucj,80cd5i2h56,product_D,4000
2024-09-10,rp_mg_pgm6b,qk42zepp4w,product_D,4000
2024-09-21,rp_mg_a16eu,4d0kf2tc28,set_CD,8000
2024-09-27,linead_serj7,5ps86zwxce,product_B,5000
2024-09-21,rp_line_npftz,ohd6l9v3l3,product_B,5000
2024-09-01,shop_hns3n,d3rc6ltgon,product_D,4000
